datetime_utc,Sensor09,Sensor01,Sensor25,Sensor13
2026-02-04 09:00:00,24.19,18.67,19.85,23.08
2026-02-04 10:00:00,24.4,18.11,,26.57
2026-02-04 11:00:00,22.49,18.96,22.04,26.16
2026-02-04 12:00:00,23.01,19.89,21.66,26.62
2026-02-04 13:00:00,23.18,17.14,19.6,24.06
2026-02-04 14:00:00,20.71,14.93,18.14,21.91
2026-02-04 15:00:00,20.65,11.19,16.55,19.97
2026-02-04 16:00:00,19.09,8.43,13.03,13.5
2026-02-04 17:00:00,18.41,6.13,11.77,13.14
2026-02-04 18:00:00,19.88,5.91,12.77,13.74
2026-02-04 19:00:00,19.49,5.55,13.76,14.7
2026-02-04 20:00:00,19.93,5.67,15.03,18.7
2026-02-04 21:00:00,21.11,7.19,18.58,24.7
2026-02-04 22:00:00,24.57,15.72,20.37,26.69
2026-02-04 23:00:00,24.29,17.27,24.0,29.23
2026-02-05 00:00:00,24.51,18.33,25.17,26.14
2026-02-05 01:00:00,22.18,17.83,21.84,23.98
2026-02-05 02:00:00,22.1,18.5,20.65,23.31
2026-02-05 03:00:00,21.21,15.73,18.68,22.85
2026-02-05 04:00:00,21.37,17.11,18.45,22.92
2026-02-05 05:00:00,20.87,17.74,19.22,22.71
2026-02-05 06:00:00,20.68,16.85,20.01,21.33
2026-02-05 07:00:00,20.07,15.77,19.98,22.53
2026-02-05 08:00:00,19.96,17.59,17.67,22.41
2026-02-05 09:00:00,19.77,27.74,18.3,22.12
2026-02-05 10:00:00,20.69,27.8,21.41,21.97
2026-02-05 11:00:00,26.33,30.1,21.71,26.19
2026-02-05 12:00:00,28.72,31.45,24.04,27.26
2026-02-05 13:00:00,27.12,27.57,20.27,24.34
2026-02-05 14:00:00,26.07,14.73,14.69,19.27
2026-02-05 15:00:00,19.38,8.16,12.88,15.03
2026-02-05 16:00:00,15.49,6.96,11.68,13.75
2026-02-05 17:00:00,11.77,5.17,8.41,11.02
2026-02-05 18:00:00,12.26,4.76,8.43,10.25
2026-02-05 19:00:00,14.2,4.66,10.31,12.26
2026-02-05 20:00:00,17.16,5.36,11.28,14.3
2026-02-05 21:00:00,21.95,8.39,24.53,28.18
2026-02-05 22:00:00,24.76,19.62,30.64,34.0
2026-02-05 23:00:00,32.41,26.68,29.85,33.16
2026-02-06 00:00:00,32.26,29.5,29.72,33.17
2026-02-06 01:00:00,32.64,32.13,32.01,32.59
2026-02-06 02:00:00,30.89,33.24,31.29,30.6
2026-02-06 03:00:00,29.01,33.23,27.14,30.06
2026-02-06 04:00:00,26.81,32.56,26.88,30.93
2026-02-06 05:00:00,27.46,29.07,28.34,29.39
2026-02-06 06:00:00,28.25,33.21,27.99,27.85
2026-02-06 07:00:00,27.38,28.99,23.63,26.15
2026-02-06 08:00:00,24.5,22.91,20.05,22.22
2026-02-06 09:00:00,20.72,21.74,20.04,22.67
2026-02-06 10:00:00,21.51,21.58,21.39,23.41
2026-02-06 11:00:00,27.34,21.03,20.22,24.46
2026-02-06 12:00:00,27.81,21.05,21.01,24.83
2026-02-06 13:00:00,23.6,18.7,20.67,24.04
2026-02-06 14:00:00,24.79,15.32,15.25,20.79
2026-02-06 15:00:00,22.91,9.2,14.41,18.39
2026-02-06 16:00:00,17.62,7.03,11.55,15.2
2026-02-06 17:00:00,14.59,5.82,12.99,14.4
2026-02-06 18:00:00,20.73,13.04,18.63,22.46
2026-02-06 19:00:00,23.43,12.38,22.88,25.51
2026-02-06 20:00:00,21.41,9.45,22.39,28.06
2026-02-06 21:00:00,19.61,11.83,20.57,27.48
2026-02-06 22:00:00,19.75,11.61,22.31,26.33
2026-02-06 23:00:00,19.4,12.15,21.18,23.63
2026-02-07 00:00:00,20.27,11.53,20.05,23.35
2026-02-07 01:00:00,19.17,10.77,18.6,22.86
2026-02-07 02:00:00,20.33,12.83,18.54,22.02
2026-02-07 03:00:00,20.0,15.63,20.99,22.04
2026-02-07 04:00:00,20.81,15.64,19.87,23.21
2026-02-07 05:00:00,20.4,12.77,20.58,22.74
2026-02-07 06:00:00,20.48,12.57,19.48,21.52
2026-02-07 07:00:00,18.84,9.72,17.77,20.49
2026-02-07 08:00:00,18.06,8.76,17.38,20.04
2026-02-07 09:00:00,17.42,7.43,17.41,20.08
2026-02-07 10:00:00,17.13,6.92,18.37,18.75
2026-02-07 11:00:00,16.94,6.7,18.4,19.62
2026-02-07 12:00:00,17.49,8.37,18.4,20.72
2026-02-07 13:00:00,16.85,6.92,18.05,22.1
2026-02-07 14:00:00,17.88,5.89,18.73,20.35
2026-02-07 15:00:00,17.82,5.59,14.18,20.86
2026-02-07 16:00:00,18.5,7.05,18.93,19.08
2026-02-07 17:00:00,18.1,8.14,16.86,17.94
2026-02-07 18:00:00,18.52,7.53,16.9,18.44
2026-02-07 19:00:00,18.68,9.65,17.23,19.07
2026-02-07 20:00:00,18.21,10.05,16.91,19.22
2026-02-07 21:00:00,18.53,9.67,17.22,19.36
2026-02-07 22:00:00,18.41,11.19,16.93,19.62
2026-02-07 23:00:00,18.09,12.22,16.81,19.63
2026-02-08 00:00:00,18.01,12.0,17.08,18.61
2026-02-08 01:00:00,17.03,12.36,16.83,18.48
2026-02-08 02:00:00,16.62,14.3,17.15,18.53
2026-02-08 03:00:00,17.24,15.38,17.0,18.02
2026-02-08 04:00:00,16.88,15.29,17.09,17.55
2026-02-08 05:00:00,17.28,15.49,17.45,16.89
2026-02-08 06:00:00,16.2,15.93,17.09,18.14
2026-02-08 07:00:00,16.15,15.94,15.42,17.87
2026-02-08 08:00:00,16.29,15.93,16.95,17.28
2026-02-08 09:00:00,16.27,15.6,16.55,17.13
2026-02-08 10:00:00,16.27,15.93,16.54,16.83
2026-02-08 11:00:00,15.46,15.88,15.95,16.59
2026-02-08 12:00:00,16.58,15.17,17.13,19.99
2026-02-08 13:00:00,18.68,14.84,17.73,20.13
2026-02-08 14:00:00,19.05,13.6,16.81,20.71
2026-02-08 15:00:00,19.92,13.24,17.11,20.52
2026-02-08 16:00:00,21.25,13.15,17.4,19.08
2026-02-08 17:00:00,21.07,7.7,16.42,17.55
2026-02-08 18:00:00,21.01,6.79,16.48,16.88
2026-02-08 19:00:00,21.42,6.86,15.8,17.24
2026-02-08 20:00:00,20.59,6.13,16.44,20.22
2026-02-08 21:00:00,21.48,9.45,19.47,23.21
2026-02-08 22:00:00,20.53,14.86,19.59,23.28
2026-02-08 23:00:00,20.06,15.32,19.02,22.56
2026-02-09 00:00:00,19.05,15.51,18.77,22.41
2026-02-09 01:00:00,19.2,15.3,18.74,21.72
2026-02-09 02:00:00,19.17,16.59,18.91,20.24
2026-02-09 03:00:00,19.31,16.87,18.81,20.19
2026-02-09 04:00:00,19.47,16.93,18.74,20.2
2026-02-09 05:00:00,19.15,16.89,18.83,19.99
2026-02-09 06:00:00,18.98,16.37,18.56,19.64
2026-02-09 07:00:00,18.78,16.28,18.56,20.03
2026-02-09 08:00:00,18.75,16.12,18.63,19.63
2026-02-09 09:00:00,18.95,16.04,18.55,19.58
2026-02-09 10:00:00,18.39,15.69,18.58,19.52
2026-02-09 11:00:00,18.86,15.68,18.58,19.82
2026-02-09 12:00:00,20.04,15.48,18.87,20.75
2026-02-09 13:00:00,21.03,15.36,19.69,21.66
2026-02-09 14:00:00,22.3,12.64,16.51,20.21
2026-02-09 15:00:00,22.47,8.72,16.14,19.9
2026-02-09 16:00:00,21.28,8.95,14.19,17.17
2026-02-09 17:00:00,20.38,6.15,13.84,14.61
2026-02-09 18:00:00,20.86,5.67,13.79,13.94
2026-02-09 19:00:00,20.84,5.62,13.29,13.93
2026-02-09 20:00:00,20.04,5.84,12.7,16.3
2026-02-09 21:00:00,20.83,6.78,18.86,22.29
2026-02-09 22:00:00,22.55,11.9,21.97,25.29
2026-02-09 23:00:00,23.03,11.84,21.82,25.77
2026-02-10 00:00:00,22.7,13.56,21.81,25.84
2026-02-10 01:00:00,22.14,13.05,22.98,25.83
2026-02-10 02:00:00,22.77,14.0,21.59,25.82
2026-02-10 03:00:00,22.73,13.41,21.34,25.99
2026-02-10 04:00:00,23.53,15.03,20.49,25.98
2026-02-10 05:00:00,25.44,18.44,24.05,25.69
2026-02-10 06:00:00,23.4,20.11,23.83,25.35
2026-02-10 07:00:00,23.08,20.09,22.49,25.69
2026-02-10 08:00:00,21.87,26.05,22.47,23.96
2026-02-10 09:00:00,24.58,30.13,22.45,24.93
2026-02-10 10:00:00,25.37,32.57,22.0,27.78
2026-02-10 11:00:00,27.44,32.73,28.28,31.16
2026-02-10 12:00:00,32.15,38.23,32.71,33.25
2026-02-10 13:00:00,29.18,32.51,23.74,23.52
2026-02-10 14:00:00,25.36,10.95,13.17,14.88
2026-02-10 15:00:00,18.65,6.13,8.75,12.9
2026-02-10 16:00:00,16.46,5.63,8.65,12.46
2026-02-10 17:00:00,19.19,5.26,17.63,19.23
2026-02-10 18:00:00,21.27,5.26,20.97,22.91
2026-02-10 19:00:00,22.75,7.41,23.68,23.96
2026-02-10 20:00:00,21.5,8.42,23.86,23.85
2026-02-10 21:00:00,21.01,11.56,23.19,25.91
2026-02-10 22:00:00,21.5,14.77,22.96,26.98
2026-02-10 23:00:00,21.88,14.74,21.02,25.99
2026-02-11 00:00:00,20.94,14.07,20.13,23.39
2026-02-11 01:00:00,27.0,15.61,20.58,23.65
2026-02-11 02:00:00,23.2,18.15,21.24,25.69
2026-02-11 03:00:00,23.04,18.58,21.8,25.0
2026-02-11 04:00:00,20.33,18.4,21.67,24.95
2026-02-11 05:00:00,19.31,15.83,20.96,23.51
2026-02-11 06:00:00,21.33,11.46,21.54,23.22
2026-02-11 07:00:00,19.44,13.05,21.56,23.3
2026-02-11 08:00:00,20.44,16.3,24.24,23.19
2026-02-11 09:00:00,21.6,17.1,22.01,24.75
2026-02-11 10:00:00,18.27,14.86,18.0,18.08
2026-02-11 11:00:00,18.94,8.78,16.78,17.84
2026-02-11 12:00:00,19.6,9.67,18.02,18.77
2026-02-11 13:00:00,22.04,9.37,14.57,13.99
2026-02-11 14:00:00,19.36,5.25,11.31,11.84
2026-02-11 15:00:00,18.45,5.97,8.89,12.07
2026-02-11 16:00:00,16.0,5.86,8.74,11.46
2026-02-11 17:00:00,14.47,4.91,8.35,12.93
2026-02-11 18:00:00,14.87,5.59,10.98,12.47
2026-02-11 19:00:00,17.61,5.59,13.52,14.66
2026-02-11 20:00:00,18.33,7.28,13.65,19.65
2026-02-11 21:00:00,18.61,8.21,17.05,22.04
2026-02-11 22:00:00,19.25,9.09,19.63,22.53
2026-02-11 23:00:00,19.56,9.36,18.21,22.18
2026-02-12 00:00:00,18.28,9.69,17.93,21.74
2026-02-12 01:00:00,18.51,10.23,17.82,21.27
2026-02-12 02:00:00,18.08,10.5,17.24,21.19
2026-02-12 03:00:00,18.56,11.1,17.24,21.07
2026-02-12 04:00:00,18.62,7.34,18.06,20.2
2026-02-12 05:00:00,18.5,7.84,17.65,19.57
2026-02-12 06:00:00,19.1,6.84,16.89,19.48
2026-02-12 07:00:00,18.93,7.69,16.85,19.82
2026-02-12 08:00:00,19.14,8.48,16.73,20.21
2026-02-12 09:00:00,19.38,8.68,16.67,20.08
2026-02-12 10:00:00,19.56,9.33,18.35,20.04
2026-02-12 11:00:00,20.02,9.88,18.6,20.18
2026-02-12 12:00:00,20.51,9.39,18.87,21.72
2026-02-12 13:00:00,20.64,9.52,18.93,17.52
2026-02-12 14:00:00,21.35,9.02,13.58,15.41
2026-02-12 15:00:00,20.62,7.12,13.7,14.38
2026-02-12 16:00:00,19.11,6.04,12.27,14.51
2026-02-12 17:00:00,18.12,5.9,12.11,14.03
2026-02-12 18:00:00,18.04,5.72,13.25,14.21
2026-02-12 19:00:00,18.48,5.65,13.76,14.6
2026-02-12 20:00:00,19.49,6.14,14.18,14.83
2026-02-12 21:00:00,20.65,6.67,20.72,22.54
2026-02-12 22:00:00,21.56,12.01,22.42,25.68
2026-02-12 23:00:00,22.02,12.57,22.42,25.75
2026-02-13 00:00:00,21.81,12.99,22.03,23.96
2026-02-13 01:00:00,21.18,10.37,19.83,23.6
2026-02-13 02:00:00,21.07,10.38,19.39,22.03
2026-02-13 03:00:00,21.27,9.39,21.06,21.84
2026-02-13 04:00:00,20.48,10.81,19.18,21.73
2026-02-13 05:00:00,20.7,9.56,20.95,21.77
2026-02-13 06:00:00,20.65,11.73,19.14,21.67
2026-02-13 07:00:00,20.81,12.1,18.91,21.66
2026-02-13 08:00:00,20.55,14.38,19.81,21.73
2026-02-13 09:00:00,20.62,14.74,20.7,21.61
2026-02-13 10:00:00,21.4,16.14,22.5,22.25
2026-02-13 11:00:00,22.86,16.95,23.81,23.46
2026-02-13 12:00:00,24.17,18.07,23.19,24.53
2026-02-13 13:00:00,24.38,15.66,22.43,22.48
2026-02-13 14:00:00,21.05,10.46,17.43,14.44
2026-02-13 15:00:00,20.52,6.81,12.97,13.91
2026-02-13 16:00:00,16.15,6.31,11.05,13.21
2026-02-13 17:00:00,14.04,5.12,8.67,12.55
2026-02-13 18:00:00,12.44,5.14,9.77,10.6
2026-02-13 19:00:00,13.83,4.8,10.16,10.2
2026-02-13 20:00:00,15.29,5.55,13.07,11.47
2026-02-13 21:00:00,19.64,5.88,18.56,22.46
2026-02-13 22:00:00,28.17,12.86,28.99,33.21
2026-02-13 23:00:00,35.45,20.56,33.88,34.95
2026-02-14 00:00:00,30.97,22.94,31.16,30.28
2026-02-14 01:00:00,29.33,26.3,30.24,29.3
2026-02-14 02:00:00,26.39,23.24,23.95,27.98
2026-02-14 03:00:00,24.76,17.52,20.7,26.62
2026-02-14 04:00:00,24.0,16.85,20.66,26.63
2026-02-14 05:00:00,22.84,18.39,20.6,25.72
2026-02-14 06:00:00,25.55,18.37,20.93,24.14
2026-02-14 07:00:00,24.34,20.96,23.85,23.87
2026-02-14 08:00:00,22.66,25.68,25.83,26.8
2026-02-14 09:00:00,22.68,21.98,28.09,26.41
2026-02-14 10:00:00,26.43,17.32,20.04,22.96
2026-02-14 11:00:00,25.46,17.3,22.09,23.06
2026-02-14 12:00:00,28.49,15.52,22.76,21.9
2026-02-14 13:00:00,25.25,13.79,21.48,21.96
2026-02-14 14:00:00,24.62,11.55,19.5,22.37
2026-02-14 15:00:00,23.37,10.42,17.74,21.3
2026-02-14 16:00:00,23.07,7.94,14.68,21.0
2026-02-14 17:00:00,20.81,6.93,16.29,17.53
2026-02-14 18:00:00,19.9,7.58,15.3,17.17
2026-02-14 19:00:00,21.59,9.18,17.64,22.1
2026-02-14 20:00:00,21.28,10.1,20.34,23.09
2026-02-14 21:00:00,21.48,10.16,19.59,23.76
2026-02-14 22:00:00,20.92,9.82,19.37,24.99
2026-02-14 23:00:00,25.2,10.94,21.49,28.52
2026-02-15 00:00:00,26.63,15.52,28.3,26.46
2026-02-15 01:00:00,25.65,16.22,29.07,24.88
2026-02-15 02:00:00,23.08,17.71,25.1,27.67
2026-02-15 03:00:00,28.01,21.7,27.26,28.74
2026-02-15 04:00:00,25.75,23.27,27.52,28.62
2026-02-15 05:00:00,22.05,20.59,29.58,27.09
2026-02-15 06:00:00,20.74,21.76,29.36,26.8
2026-02-15 07:00:00,23.65,21.93,27.22,29.08
2026-02-15 08:00:00,27.14,21.83,25.46,27.09
2026-02-15 09:00:00,27.03,21.44,24.89,26.67
2026-02-15 10:00:00,27.52,21.22,24.87,24.56
2026-02-15 11:00:00,24.71,20.41,27.0,24.14
2026-02-15 12:00:00,26.59,30.52,28.38,21.71
2026-02-15 13:00:00,27.15,25.15,22.38,16.38
2026-02-15 14:00:00,21.61,6.72,11.34,13.65
2026-02-15 15:00:00,15.32,5.51,9.7,13.17
2026-02-15 16:00:00,13.28,6.13,8.69,12.76
2026-02-15 17:00:00,12.88,4.93,8.89,11.92
2026-02-15 18:00:00,13.54,4.9,9.64,12.64
2026-02-15 19:00:00,13.61,5.22,11.82,13.26
2026-02-15 20:00:00,15.84,5.46,13.72,17.14
2026-02-15 21:00:00,20.88,6.98,18.8,24.04
2026-02-15 22:00:00,20.73,10.63,23.5,26.43
2026-02-15 23:00:00,19.82,14.13,21.08,26.54
2026-02-16 00:00:00,20.11,13.1,21.0,26.1
2026-02-16 01:00:00,20.19,13.64,20.74,24.54
2026-02-16 02:00:00,20.11,15.21,20.64,24.58
2026-02-16 03:00:00,20.36,16.01,20.5,23.89
2026-02-16 04:00:00,20.33,14.14,20.27,23.95
2026-02-16 05:00:00,20.3,14.24,20.37,23.06
2026-02-16 06:00:00,20.23,16.11,21.78,22.94
2026-02-16 07:00:00,20.01,16.72,20.6,23.49
2026-02-16 08:00:00,20.29,16.59,20.83,24.48
2026-02-16 09:00:00,20.12,14.9,21.19,24.99
2026-02-16 10:00:00,19.86,15.35,21.66,26.39
2026-02-16 11:00:00,20.04,15.21,23.53,27.39
2026-02-16 12:00:00,22.51,16.58,24.21,26.8
2026-02-16 13:00:00,20.96,15.27,26.03,27.51
2026-02-16 14:00:00,23.66,16.81,24.46,25.08
2026-02-16 15:00:00,20.38,9.34,19.37,22.1
2026-02-16 16:00:00,14.54,5.47,12.66,13.48
2026-02-16 17:00:00,14.54,5.27,10.35,13.53
2026-02-16 18:00:00,13.27,4.98,11.91,13.28
2026-02-16 19:00:00,11.46,5.28,13.07,13.75
2026-02-16 20:00:00,15.48,5.67,14.44,16.01
2026-02-16 21:00:00,17.8,6.01,15.84,22.52
2026-02-16 22:00:00,20.58,12.76,22.01,25.97
2026-02-16 23:00:00,19.88,13.58,23.63,27.15
2026-02-17 00:00:00,19.68,17.77,28.19,26.71
2026-02-17 01:00:00,20.22,21.51,21.26,29.89
2026-02-17 02:00:00,21.06,25.21,30.19,28.14
2026-02-17 03:00:00,23.19,27.46,29.87,26.42
2026-02-17 04:00:00,26.02,29.41,27.12,26.28
2026-02-17 05:00:00,25.45,29.38,24.92,24.27
2026-02-17 06:00:00,22.9,27.51,23.61,23.87
2026-02-17 07:00:00,24.67,26.71,28.3,24.79
2026-02-17 08:00:00,25.67,27.62,26.25,22.45
2026-02-17 09:00:00,26.96,25.67,24.61,23.8
2026-02-17 10:00:00,28.81,25.42,27.68,27.43
2026-02-17 11:00:00,25.88,25.35,29.84,26.59
2026-02-17 12:00:00,26.46,24.37,25.16,29.98
2026-02-17 13:00:00,26.42,23.39,24.87,26.38
2026-02-17 14:00:00,22.78,16.4,22.66,24.43
2026-02-17 15:00:00,22.55,5.97,21.25,25.03
2026-02-17 16:00:00,19.46,4.9,17.87,19.66
2026-02-17 17:00:00,19.82,4.82,17.34,21.95
2026-02-17 18:00:00,22.03,5.67,16.01,18.79
2026-02-17 19:00:00,21.57,5.13,16.42,22.43
2026-02-17 20:00:00,20.88,5.71,19.3,20.71
2026-02-17 21:00:00,18.14,7.61,20.33,21.98
2026-02-17 22:00:00,19.02,9.06,21.08,21.57
2026-02-17 23:00:00,18.81,14.88,24.01,24.71
2026-02-18 00:00:00,19.49,15.85,24.43,24.14
2026-02-18 01:00:00,18.82,17.04,19.37,19.7
2026-02-18 02:00:00,19.52,17.2,18.38,20.03
2026-02-18 03:00:00,19.67,15.89,18.46,18.65
2026-02-18 04:00:00,17.82,12.77,17.23,17.15
2026-02-18 05:00:00,17.85,11.47,17.22,17.22
2026-02-18 06:00:00,20.48,13.26,17.28,17.91
2026-02-18 07:00:00,19.9,13.64,18.06,18.08
2026-02-18 08:00:00,19.83,15.0,18.95,18.35
2026-02-18 09:00:00,19.2,14.94,18.81,19.07
2026-02-18 10:00:00,20.04,14.67,18.4,18.56
2026-02-18 11:00:00,20.28,18.11,19.18,18.43
2026-02-18 12:00:00,21.62,13.78,18.02,19.38
2026-02-18 13:00:00,24.3,10.85,19.57,18.96
2026-02-18 14:00:00,24.54,8.81,18.09,19.99
2026-02-18 15:00:00,24.74,8.0,17.44,19.35
2026-02-18 16:00:00,23.01,8.07,18.63,20.19
2026-02-18 17:00:00,21.17,8.26,18.97,19.87
2026-02-18 18:00:00,23.61,10.12,19.23,21.54
2026-02-18 19:00:00,23.48,12.37,21.28,25.01
2026-02-18 20:00:00,22.33,16.79,21.65,22.94
2026-02-18 21:00:00,23.64,17.28,22.33,22.99
2026-02-18 22:00:00,22.22,18.18,23.05,23.73
2026-02-18 23:00:00,23.29,17.97,21.62,22.97
2026-02-19 00:00:00,23.25,18.99,22.8,23.53
2026-02-19 01:00:00,21.89,17.99,19.35,22.65
2026-02-19 02:00:00,19.81,8.63,15.92,17.69
2026-02-19 03:00:00,17.78,5.03,17.92,18.03
2026-02-19 04:00:00,18.71,4.96,17.74,19.25
2026-02-19 05:00:00,19.28,5.29,17.64,19.0
2026-02-19 06:00:00,20.06,5.52,19.5,18.99
2026-02-19 07:00:00,20.63,6.21,21.46,20.72
2026-02-19 08:00:00,20.03,6.4,21.04,20.89
2026-02-19 09:00:00,20.01,6.32,21.08,21.32
2026-02-19 10:00:00,22.18,9.58,23.57,22.46
2026-02-19 11:00:00,19.91,10.09,21.88,23.93
2026-02-19 12:00:00,22.35,15.63,23.84,21.58
2026-02-19 13:00:00,17.71,8.76,12.5,14.95
2026-02-19 14:00:00,13.74,5.78,12.8,15.37
2026-02-19 15:00:00,12.92,5.41,12.19,13.1
2026-02-19 16:00:00,10.77,5.89,9.68,15.48
2026-02-19 17:00:00,14.65,5.44,11.5,15.86
2026-02-19 18:00:00,12.24,4.89,11.25,14.34
2026-02-19 19:00:00,9.95,5.18,10.42,12.15
2026-02-19 21:00:00,20.19,6.6,21.3,24.27
2026-02-19 22:00:00,22.17,14.59,23.12,27.06
2026-02-19 23:00:00,20.56,14.3,24.9,28.25
2026-02-20 00:00:00,20.68,14.39,23.13,27.92
2026-02-20 01:00:00,19.11,17.47,20.51,26.96
2026-02-20 02:00:00,18.59,18.38,20.22,27.23
2026-02-20 03:00:00,17.3,20.05,22.6,25.65
2026-02-20 04:00:00,27.46,20.63,28.22,28.86
2026-02-20 05:00:00,26.72,18.49,29.8,28.09
2026-02-20 06:00:00,25.32,19.92,29.31,25.44
2026-02-20 07:00:00,26.22,16.81,26.0,25.07
2026-02-20 08:00:00,25.28,19.51,23.73,24.61
2026-02-20 09:00:00,26.41,20.58,24.42,23.21
2026-02-20 10:00:00,26.13,20.89,26.88,21.46
2026-02-20 11:00:00,26.38,24.18,26.38,20.28
2026-02-20 12:00:00,28.38,23.51,24.26,21.72
2026-02-20 13:00:00,24.39,20.99,22.56,23.73
2026-02-20 14:00:00,27.83,17.21,21.94,24.44
2026-02-20 15:00:00,20.94,6.69,18.38,19.66
2026-02-20 16:00:00,19.27,5.31,17.5,20.0
2026-02-20 17:00:00,18.92,6.32,18.58,18.67
2026-02-20 18:00:00,17.21,6.6,17.4,18.33
2026-02-20 19:00:00,16.33,5.76,17.58,17.83
2026-02-20 20:00:00,16.67,5.86,17.65,19.57
2026-02-20 21:00:00,16.57,5.57,18.17,19.64
2026-02-20 22:00:00,16.97,6.63,17.21,18.66
2026-02-20 23:00:00,16.98,6.45,17.92,18.07
2026-02-21 00:00:00,17.12,9.36,17.53,17.07
2026-02-21 01:00:00,16.68,6.51,16.92,16.7
2026-02-21 02:00:00,16.45,4.88,16.83,16.44
2026-02-21 03:00:00,17.07,5.67,17.19,16.95
2026-02-21 04:00:00,17.35,5.22,17.26,16.65
2026-02-21 05:00:00,17.05,6.88,18.1,16.46
2026-02-21 06:00:00,17.95,6.02,16.93,16.45
2026-02-21 07:00:00,17.54,5.98,16.93,16.46
2026-02-21 08:00:00,17.0,6.24,16.99,16.04
2026-02-21 09:00:00,17.48,5.46,16.82,16.65
2026-02-21 10:00:00,17.21,6.9,17.79,16.6
2026-02-21 11:00:00,19.6,7.05,18.17,16.45
2026-02-21 12:00:00,19.03,6.77,17.25,17.56
2026-02-21 13:00:00,17.78,4.97,17.34,18.55
2026-02-21 14:00:00,17.89,4.3,16.4,17.35
2026-02-21 15:00:00,17.52,4.14,,17.2
2026-02-21 16:00:00,17.63,4.3,16.36,18.09
2026-02-21 17:00:00,16.81,4.21,13.47,18.43
2026-02-21 18:00:00,15.95,3.94,13.07,19.17
2026-02-21 19:00:00,17.58,4.5,13.31,19.35
2026-02-21 20:00:00,17.87,5.44,18.6,19.8
2026-02-21 21:00:00,18.7,5.12,17.86,19.02
2026-02-21 22:00:00,17.3,6.73,17.44,18.65
2026-02-21 23:00:00,17.12,6.54,17.69,20.15
2026-02-22 00:00:00,17.4,6.55,17.43,18.67
2026-02-22 01:00:00,16.84,7.56,17.34,19.0
2026-02-22 02:00:00,16.99,7.54,17.27,19.15
2026-02-22 03:00:00,17.09,6.91,17.4,17.62
2026-02-22 04:00:00,16.62,6.01,16.69,17.54
2026-02-22 05:00:00,16.5,6.8,16.54,17.27
2026-02-22 06:00:00,16.46,6.61,17.19,17.47
2026-02-22 07:00:00,16.61,7.1,16.88,17.41
2026-02-22 08:00:00,17.43,8.6,17.1,18.15
2026-02-22 09:00:00,17.58,8.76,17.08,18.08
2026-02-22 10:00:00,18.39,10.64,18.16,18.59
2026-02-22 11:00:00,19.01,12.95,18.39,19.46
2026-02-22 12:00:00,18.43,15.19,18.63,19.75
2026-02-22 13:00:00,18.56,13.19,18.54,19.36
2026-02-22 14:00:00,19.09,7.25,17.98,19.77
2026-02-22 15:00:00,17.38,4.39,13.23,19.08
2026-02-22 16:00:00,18.72,4.94,13.82,18.72
2026-02-22 17:00:00,18.63,5.56,13.64,18.82
2026-02-22 18:00:00,19.48,5.16,14.75,19.07
2026-02-22 19:00:00,19.33,5.66,17.93,19.29
2026-02-22 20:00:00,19.64,5.79,17.69,20.19
2026-02-22 21:00:00,19.14,6.62,17.71,19.62
2026-02-22 22:00:00,18.77,6.82,18.63,20.01
2026-02-22 23:00:00,18.47,8.0,18.58,21.01
2026-02-23 00:00:00,18.44,7.35,17.69,19.96
2026-02-23 01:00:00,18.37,8.05,17.78,20.79
2026-02-23 02:00:00,16.45,8.16,18.67,19.35
2026-02-23 03:00:00,17.0,8.0,17.65,19.43
2026-02-23 04:00:00,16.56,7.78,17.5,19.15
2026-02-23 05:00:00,16.25,8.06,17.23,19.6
2026-02-23 06:00:00,16.48,7.51,17.29,18.8
2026-02-23 07:00:00,16.49,7.03,17.19,18.76
2026-02-23 08:00:00,16.61,6.48,17.02,18.06
2026-02-23 09:00:00,16.85,6.98,16.19,17.94
2026-02-23 10:00:00,17.09,6.57,16.73,16.21
2026-02-23 11:00:00,16.61,,15.82,16.08
2026-02-23 12:00:00,16.38,,16.65,16.56
2026-02-23 13:00:00,16.43,,16.0,15.9
2026-02-23 14:00:00,16.13,,15.83,15.84
2026-02-23 15:00:00,16.17,,16.08,15.63
2026-02-23 16:00:00,16.14,,16.49,16.7
2026-02-23 17:00:00,16.45,,15.67,16.98
2026-02-23 18:00:00,16.38,,16.61,17.29
2026-02-23 19:00:00,16.45,,16.38,17.01
2026-02-23 20:00:00,16.39,,17.2,18.71
2026-02-23 21:00:00,16.8,,16.44,18.76
2026-02-23 22:00:00,17.01,,17.22,18.63
2026-02-23 23:00:00,18.07,,17.47,17.33
2026-02-24 00:00:00,18.0,,18.15,17.48
2026-02-24 01:00:00,17.66,,16.65,17.13
2026-02-24 02:00:00,17.67,,17.46,17.65
2026-02-24 03:00:00,18.68,,17.67,18.21
2026-02-24 04:00:00,19.22,,18.81,18.71
2026-02-24 05:00:00,19.49,,17.56,19.31
2026-02-24 06:00:00,19.46,,19.07,20.01
2026-02-24 07:00:00,19.74,,17.83,19.86
2026-02-24 08:00:00,19.53,,18.86,20.05
2026-02-24 09:00:00,19.64,,18.74,20.11
2026-02-24 10:00:00,19.66,,18.38,19.53
2026-02-24 11:00:00,20.26,,18.5,19.45
2026-02-24 12:00:00,20.63,,18.28,19.66
2026-02-24 13:00:00,20.82,,16.38,19.86
